HIPASS public data release - v1.2 May 13, 2000 (south) 
Parkes ZOA public data release - v1.0 Oct 11, 2002 
HIPASS public data release - v1.0 Oct 14, 2004 (north) 
(untrimmed, luthered cubes)

This HI data is provided under the auspices of the Multibeam Survey
Working Group.  Users of this facility are requested to acknowledge
the ATNF in any publications as follows:

 "The Parkes telescope is part of the Australia Telescope which is
 funded by the Commonwealth of Australia for operation as a National
 Facility managed by CSIRO"

and to cite an appropriate HIPASS observations and data reduction
paper such as Barnes et al. (2001, MNRAS, 322, 486). Other HIPASS 
papers are listed here:

  http://www.atnf.csiro.au/research/multibeam/papers/papers.html

Where possible, authors are requested to include one of the terms
`ATNF', or `Parkes Telescope', in the ABSTRACT of their papers. This
is to facilitate electronic searches for publications that include
ATNF data.

Please inform Julie Tesoriero (Julie.Tesoriero@csiro.au) of 
any publications which include ATNF data. 

The data contained herein were processed in aips++. The www/cgi
scripts are based on miriad and perl.

#File: /var/www/vhosts/www.atnf.csiro.au/htdocs/research/multibeam/release/MULTI_3_HIDE/PUBLIC/H152_abcde_luther.FELO.imbin.vrd
#Robust polynomial order: none
#Spectral  axis = frequency
#Intensity axis = Jy/b
# HIPASS public data release - v1.2 May 13 2000 (south)
#  Channel        Spectral axis      Intensity
 4.82000E+02      1.396437744E+03    9.09438E-02
 4.83000E+02      1.396375244E+03    6.65293E-02
 4.84000E+02      1.396312744E+03    5.92050E-02
 4.85000E+02      1.396250244E+03    4.13519E-02
 4.86000E+02      1.396187744E+03    1.87686E-02
 4.87000E+02      1.396125244E+03    4.66926E-02
 4.88000E+02      1.396062744E+03    1.99893E-02
 4.89000E+02      1.396000244E+03    4.57769E-04
 4.90000E+02      1.395937744E+03    4.04364E-02
 4.91000E+02      1.395875244E+03   -1.99893E-02
 4.92000E+02      1.395812744E+03   -2.36515E-02
 4.93000E+02      1.395750244E+03    3.47906E-02
 4.94000E+02      1.395687744E+03   -3.81476E-03
 4.95000E+02      1.395625244E+03   -2.91447E-02
 4.96000E+02      1.395562744E+03   -6.86656E-03
 4.97000E+02      1.395500244E+03   -9.61319E-03
 4.98000E+02      1.395437744E+03    1.38857E-02
 4.99000E+02      1.395375244E+03   -1.61746E-02
 5.00000E+02      1.395312744E+03   -3.25017E-02
 5.01000E+02      1.395250244E+03   -7.01915E-03
 5.02000E+02      1.395187744E+03   -4.59297E-02
 5.03000E+02      1.395125244E+03   -1.98367E-02
 5.04000E+02      1.395062744E+03   -2.85344E-02
 5.05000E+02      1.395000244E+03    7.62949E-04
 5.06000E+02      1.394937744E+03    2.34989E-02
 5.07000E+02      1.394875244E+03    2.76188E-02
 5.08000E+02      1.394812744E+03    9.61318E-03
 5.09000E+02      1.394750244E+03    2.42618E-02
 5.10000E+02      1.394687744E+03    4.25727E-02
 5.11000E+02      1.394625244E+03    4.76081E-02
 5.12000E+02      1.394562744E+03    6.39353E-02
 5.13000E+02      1.394500244E+03   -1.46487E-02
 5.14000E+02      1.394437744E+03   -1.20546E-02
 5.15000E+02      1.394375244E+03    5.43221E-02
 5.16000E+02      1.394312744E+03    3.78424E-02
 5.17000E+02      1.394250244E+03    3.37224E-02
 5.18000E+02      1.394187744E+03    4.42512E-02
 5.19000E+02      1.394125244E+03    2.62455E-02
 5.20000E+02      1.394062744E+03    4.68452E-02
 5.21000E+02      1.394000244E+03    4.91340E-02
 5.22000E+02      1.393937744E+03    7.91943E-02
 5.23000E+02      1.393875244E+03    5.14229E-02
 5.24000E+02      1.393812744E+03    2.22782E-02
 5.25000E+02      1.393750244E+03    5.49325E-02
 5.26000E+02      1.393687744E+03    4.54719E-02
 5.27000E+02      1.393625244E+03    1.98367E-02
 5.28000E+02      1.393562744E+03   -1.37331E-03
 5.29000E+02      1.393500244E+03    2.12100E-02
 5.30000E+02      1.393437744E+03    7.93469E-03
 5.31000E+02      1.393375244E+03    3.44854E-02
 5.32000E+02      1.393312744E+03    7.78210E-03
 5.33000E+02      1.393250244E+03   -7.47692E-03
 5.34000E+02      1.393187744E+03    7.78210E-03
 5.35000E+02      1.393125244E+03   -3.66217E-03
 5.36000E+02      1.393062744E+03    5.43221E-02
 5.37000E+02      1.393000244E+03   -6.10361E-02
 5.38000E+02      1.392937744E+03   -6.86656E-02
 5.39000E+02      1.392875244E+03   -5.02022E-02
 5.40000E+02      1.392812744E+03   -2.77714E-02
 5.41000E+02      1.392750244E+03   -9.61319E-03
 5.42000E+02      1.392687744E+03   -1.95315E-02
 5.43000E+02      1.392625244E+03   -3.61639E-02
 5.44000E+02      1.392562744E+03   -1.98367E-02
 5.45000E+02      1.392500244E+03   -5.32540E-02
 5.46000E+02      1.392437744E+03   -1.57168E-02
 5.47000E+02      1.392375244E+03   -5.03548E-02
 5.48000E+02      1.392312744E+03   -2.86870E-02
 5.49000E+02      1.392250244E+03    2.82292E-02
 5.50000E+02      1.392187744E+03    1.95315E-02
 5.51000E+02      1.392125244E+03    4.11993E-03
 5.52000E+02      1.392062744E+03    2.89921E-02
 5.53000E+02      1.392000244E+03    1.31228E-02
 5.54000E+02      1.391937744E+03   -1.03761E-02
 5.55000E+02      1.391875244E+03    3.25017E-02
 5.56000E+02      1.391812622E+03    3.95209E-02
 5.57000E+02      1.391750244E+03    4.48615E-02
 5.58000E+02      1.391687744E+03    1.90738E-02
 5.59000E+02      1.391625244E+03    3.90631E-02
 5.60000E+02      1.391562744E+03    5.72213E-02
 5.61000E+02      1.391500244E+03    5.26436E-02
 5.62000E+02      1.391437744E+03    6.39353E-02
 5.63000E+02      1.391375244E+03    7.44640E-02
 5.64000E+02      1.391312744E+03    4.74556E-02
 5.65000E+02      1.391250244E+03    5.88998E-02
 5.66000E+02      1.391187744E+03    7.35485E-02
 5.67000E+02      1.391125244E+03    4.94392E-02
 5.68000E+02      1.391062744E+03    7.29381E-02
 5.69000E+02      1.391000244E+03    5.64584E-02
 5.70000E+02      1.390937744E+03    7.06493E-02
 5.71000E+02      1.390875244E+03    7.79736E-02
 5.72000E+02      1.390812744E+03    4.54719E-02
 5.73000E+02      1.390750244E+03    8.33143E-02
 5.74000E+02      1.390687744E+03    6.65293E-02
 5.75000E+02      1.390625244E+03    6.89708E-02
 5.76000E+02      1.390562744E+03    6.45457E-02
 5.77000E+02      1.390500244E+03   -8.08728E-03
 5.78000E+02      1.390437744E+03    6.71397E-03
 5.79000E+02      1.390375244E+03    4.27252E-03
 5.80000E+02      1.390312744E+03    1.40383E-02
 5.81000E+02      1.390250244E+03    2.21256E-02
 5.82000E+02      1.390187744E+03   -5.03548E-03
 5.83000E+02      1.390125244E+03   -1.99893E-02
 5.84000E+02      1.390062744E+03   -3.43328E-02
 5.85000E+02      1.390000244E+03   -3.03655E-02
 5.86000E+02      1.389937744E+03   -1.93790E-02
 5.87000E+02      1.389875244E+03   -2.24308E-02
 5.88000E+02      1.389812744E+03   -6.86656E-02
 5.89000E+02      1.389750244E+03   -5.93576E-02
 5.90000E+02      1.389687744E+03   -6.69871E-02
 5.91000E+02      1.389625244E+03   -1.64797E-02
 5.92000E+02      1.389562744E+03   -2.07523E-02
 5.93000E+02      1.389500244E+03   -2.13626E-02
 5.94000E+02      1.389437744E+03    5.64584E-03
 5.95000E+02      1.389375244E+03   -3.76898E-02
 5.96000E+02      1.389312744E+03   -1.31228E-02
 5.97000E+02      1.389250244E+03    3.60113E-02
 5.98000E+02      1.389187744E+03    5.32540E-02
 5.99000E+02      1.389125244E+03    4.16571E-02
 6.00000E+02      1.389062744E+03    1.00710E-02
 6.01000E+02      1.389000244E+03    8.07202E-02
 6.02000E+02      1.388937744E+03   -3.73846E-02
 6.03000E+02      1.388875244E+03    2.59403E-03
 6.04000E+02      1.388812744E+03    4.56245E-02
 6.05000E+02      1.388750244E+03    3.58587E-02
 6.06000E+02      1.388687744E+03    1.17342E-01
 6.07000E+02      1.388625244E+03    2.57877E-02
 6.08000E+02      1.388562744E+03    2.44144E-02
 6.09000E+02      1.388500244E+03    5.08125E-02
 6.10000E+02      1.388437744E+03    4.54719E-02
 6.11000E+02      1.388375244E+03    6.10361E-02
 6.12000E+02      1.388312744E+03    3.99786E-02
 6.13000E+02      1.388250244E+03    7.11070E-02
 6.14000E+02      1.388187744E+03    3.81476E-02
 6.15000E+02      1.388125122E+03    6.21042E-02
 6.16000E+02      1.388062744E+03    5.27962E-02
 6.17000E+02      1.388000244E+03    5.64584E-03
 6.18000E+02      1.387937744E+03    1.58694E-02
 6.19000E+02      1.387875244E+03    2.51774E-02
 6.20000E+02      1.387812744E+03    2.02945E-02
 6.21000E+02      1.387750244E+03   -2.97551E-02
 6.22000E+02      1.387687744E+03   -2.28886E-03
 6.23000E+02      1.387625244E+03    6.56138E-03
 6.24000E+02      1.387562744E+03   -2.79240E-02
 6.25000E+02      1.387500244E+03   -3.14336E-02
 6.26000E+02      1.387437744E+03   -3.38750E-02
 6.27000E+02      1.387375244E+03   -3.73846E-02
 6.28000E+02      1.387312744E+03   -2.97551E-02
 6.29000E+02      1.387250244E+03   -3.09758E-02
 6.30000E+02      1.387187744E+03   -3.12810E-02
 6.31000E+02      1.387125244E+03   -3.75372E-02
 6.32000E+02      1.387062744E+03   -4.68452E-02
 6.33000E+02      1.387000244E+03   -6.21042E-02
 6.34000E+02      1.386937744E+03   -4.74556E-02
 6.35000E+02      1.386875244E+03   -4.98970E-02
 6.36000E+02      1.386812744E+03   -5.15755E-02
 6.37000E+02      1.386750244E+03   -2.42618E-02
 6.38000E+02      1.386687744E+03   -6.10361E-03
 6.39000E+02      1.386625244E+03    1.92264E-02
 6.40000E+02      1.386562744E+03    2.04471E-02
 6.41000E+02      1.386500244E+03   -3.83001E-02
 6.42000E+02      1.386437744E+03   -5.78317E-02
 6.43000E+02      1.386375244E+03   -2.74663E-03
 6.44000E+02      1.386312744E+03   -1.52593E-04
 6.45000E+02      1.386250244E+03   -1.29702E-02
 6.46000E+02      1.386187744E+03   -5.03548E-03
 6.47000E+02      1.386125244E+03    1.70901E-02
 6.48000E+02      1.386062744E+03   -2.22782E-02
 6.49000E+02      1.386000244E+03   -4.71504E-02
 6.50000E+02      1.385937744E+03   -2.01419E-02
 6.51000E+02      1.385875244E+03    6.40879E-03
 6.52000E+02      1.385812744E+03    3.21965E-02
 6.53000E+02      1.385750244E+03    2.28885E-03
 6.54000E+02      1.385687744E+03    7.62949E-04
 6.55000E+02      1.385625244E+03    9.00282E-03
 6.56000E+02      1.385562744E+03    2.76188E-02
 6.57000E+02      1.385500244E+03    1.98367E-02
 6.58000E+02      1.385437744E+03    5.49325E-02
 6.59000E+02      1.385375244E+03    3.03655E-02
 6.60000E+02      1.385312744E+03   -1.67849E-03
 6.61000E+02      1.385250244E+03    5.85946E-02
 6.62000E+02      1.385187744E+03    3.61639E-02
 6.63000E+02      1.385125244E+03    6.86656E-03
 6.64000E+02      1.385062744E+03   -2.10575E-02
 6.65000E+02      1.385000244E+03    1.98367E-02
 6.66000E+02      1.384937744E+03    2.05997E-02
 6.67000E+02      1.384875244E+03    3.43328E-02
 6.68000E+02      1.384812744E+03    2.13626E-02
 6.69000E+02      1.384750244E+03    2.19730E-02
 6.70000E+02      1.384687744E+03    4.24201E-02
 6.71000E+02      1.384625244E+03    1.25124E-02
 6.72000E+02      1.384562744E+03   -4.22675E-02
 6.73000E+02      1.384500244E+03    3.57061E-02
 6.74000E+02      1.384437744E+03    2.19730E-02
 6.75000E+02      1.384375244E+03   -1.00710E-02
 6.76000E+02      1.384312744E+03    2.13626E-03
 6.77000E+02      1.384250244E+03    8.54505E-03
 6.78000E+02      1.384187744E+03    6.79026E-02
 6.79000E+02      1.384125244E+03    4.33356E-02
 6.80000E+02      1.384062744E+03    2.34989E-02
 6.81000E+02      1.384000122E+03    3.43328E-02
 6.82000E+02      1.383937744E+03    2.42618E-02
 6.83000E+02      1.383875244E+03    7.04967E-02
 6.84000E+02      1.383812744E+03    8.81971E-02
 6.85000E+02      1.383750244E+03   -4.25727E-02
 6.86000E+02      1.383687744E+03   -8.59083E-02
 6.87000E+02      1.383625244E+03    2.12100E-02
 6.88000E+02      1.383562744E+03    1.12917E-02
 6.89000E+02      1.383500244E+03    5.92050E-02
 6.90000E+02      1.383437744E+03    4.33356E-02
 6.91000E+02      1.383375244E+03    3.96735E-02
 6.92000E+02      1.383312744E+03    3.75372E-02
 6.93000E+02      1.383250244E+03    1.03151E-01
 6.94000E+02      1.383187744E+03    2.74662E-02
 6.95000E+02      1.383125244E+03    5.12703E-02
 6.96000E+02      1.383062744E+03    2.34989E-02
 6.97000E+02      1.383000244E+03    3.61639E-02
 6.98000E+02      1.382937744E+03    3.87579E-02
 6.99000E+02      1.382875244E+03    8.08728E-03
 7.00000E+02      1.382812744E+03    2.02945E-02
 7.01000E+02      1.382750244E+03   -7.93469E-03
 7.02000E+02      1.382687744E+03   -2.99077E-02
 7.03000E+02      1.382625244E+03    1.28176E-02
 7.04000E+02      1.382562744E+03    1.61746E-02
 7.05000E+02      1.382500244E+03    8.23987E-03
 7.06000E+02      1.382437744E+03   -1.98367E-02
 7.07000E+02      1.382375244E+03   -5.64584E-03
 7.08000E+02      1.382312744E+03    1.32753E-02
 7.09000E+02      1.382250244E+03   -1.22072E-02
 7.10000E+02      1.382187744E+03   -4.05890E-02
 7.11000E+02      1.382125244E+03   -2.96025E-02
 7.12000E+02      1.382062744E+03   -1.43435E-02
 7.13000E+02      1.382000244E+03   -3.35699E-02
 7.14000E+02      1.381937744E+03   -4.13520E-02
 7.15000E+02      1.381875244E+03    1.52590E-02
 7.16000E+02      1.381812744E+03   -4.59297E-02
 7.17000E+02      1.381750244E+03   -7.72106E-02
 7.18000E+02      1.381687744E+03   -5.12703E-02
 7.19000E+02      1.381625244E+03    2.42618E-02
 7.20000E+02      1.381562744E+03   -1.86160E-02
 7.21000E+02      1.381500244E+03   -6.98863E-02
 7.22000E+02      1.381437744E+03   -7.67529E-02
 7.23000E+02      1.381375244E+03   -4.77607E-02
 7.24000E+02      1.381312744E+03   -5.43221E-02
 7.25000E+02      1.381250244E+03   -2.80766E-02
 7.26000E+02      1.381187744E+03   -1.19020E-02
 7.27000E+02      1.381125244E+03   -9.53689E-02
 7.28000E+02      1.381062744E+03   -4.86763E-02
 7.29000E+02      1.381000244E+03   -5.27962E-02
 7.30000E+02      1.380937744E+03   -9.64370E-02
 7.31000E+02      1.380875244E+03   -6.10361E-02
 7.32000E+02      1.380812744E+03   -4.88289E-03
 7.33000E+02      1.380750244E+03    1.09865E-02
 7.34000E+02      1.380687744E+03   -5.34066E-03
 7.35000E+02      1.380625244E+03   -1.93790E-02
 7.36000E+02      1.380562744E+03   -4.62348E-02
 7.37000E+02      1.380500244E+03   -6.24094E-02
 7.38000E+02      1.380437744E+03   -9.61319E-03
 7.39000E+02      1.380375244E+03   -8.13306E-02
 7.40000E+02      1.380312622E+03   -3.12810E-02
 7.41000E+02      1.380250244E+03   -5.18807E-02
 7.42000E+02      1.380187744E+03   -3.92157E-02
 7.43000E+02      1.380125244E+03   -4.18097E-02
 7.44000E+02      1.380062744E+03   -9.68948E-02
 7.45000E+02      1.380000244E+03   -5.09651E-02
 7.46000E+02      1.379937744E+03   -6.82078E-02
 7.47000E+02      1.379875244E+03   -6.37827E-02
 7.48000E+02      1.379812744E+03   -4.76082E-02
 7.49000E+02      1.379750244E+03   -5.98154E-02
 7.50000E+02      1.379687744E+03   -1.16732E-01
 7.51000E+02      1.379625244E+03   -8.10254E-02
 7.52000E+02      1.379562744E+03   -6.28672E-02
 7.53000E+02      1.379500244E+03   -4.98970E-02
 7.54000E+02      1.379437744E+03   -1.12306E-01
 7.55000E+02      1.379375244E+03   -1.29091E-01
 7.56000E+02      1.379312744E+03   -1.34585E-01
 7.57000E+02      1.379250244E+03   -1.47707E-01
 7.58000E+02      1.379187744E+03   -1.59457E-01
 7.59000E+02      1.379125244E+03   -1.63577E-01
 7.60000E+02      1.379062744E+03   -1.20546E-01
 7.61000E+02      1.379000244E+03   -1.29549E-01
 7.62000E+02      1.378937744E+03   -1.66323E-01
 7.63000E+02      1.378875244E+03   -1.27565E-01
 7.64000E+02      1.378812744E+03   -1.43130E-01
 7.65000E+02      1.378750244E+03   -1.24514E-01
 7.66000E+02      1.378687744E+03   -1.22377E-01
 7.67000E+02      1.378625244E+03   -1.02998E-01
 7.68000E+02      1.378562744E+03   -1.13069E-01
 7.69000E+02      1.378500244E+03   -7.43114E-02
 7.70000E+02      1.378437744E+03   -8.80446E-02
 7.71000E+02      1.378375244E+03   -8.75868E-02
 7.72000E+02      1.378312744E+03   -2.68559E-02
 7.73000E+02      1.378250244E+03   -4.05890E-02
 7.74000E+02      1.378187744E+03   -9.24697E-02
 7.75000E+02      1.378125244E+03   -6.53086E-02
 7.76000E+02      1.378062744E+03   -6.46983E-02
 7.77000E+02      1.378000244E+03   -4.13520E-02
 7.78000E+02      1.377937744E+03    8.69764E-03
 7.79000E+02      1.377875244E+03   -5.64584E-03
 7.80000E+02      1.377812744E+03   -7.04967E-02
 7.81000E+02      1.377750244E+03   -4.71504E-02
 7.82000E+02      1.377687744E+03    2.54826E-02
 7.83000E+02      1.377625244E+03    1.23598E-02
 7.84000E+02      1.377562744E+03   -1.12917E-02
 7.85000E+02      1.377500244E+03   -1.60220E-02
 7.86000E+02      1.377437744E+03    4.18097E-02
 7.87000E+02      1.377375244E+03   -1.52590E-03
 7.88000E+02      1.377312744E+03   -1.64797E-02
 7.89000E+02      1.377250244E+03   -3.50958E-03
 7.90000E+02      1.377187744E+03   -1.95316E-02
 7.91000E+02      1.377125244E+03    8.85023E-03
 7.92000E+02      1.377062744E+03    3.92157E-02
 7.93000E+02      1.377000244E+03   -2.30411E-02
 7.94000E+02      1.376937744E+03   -5.56954E-02
 7.95000E+02      1.376875244E+03   -1.41909E-02
 7.96000E+02      1.376812744E+03   -3.17388E-02
 7.97000E+02      1.376750244E+03   -2.07523E-02
 7.98000E+02      1.376687744E+03   -1.22072E-03
 7.99000E+02      1.376625122E+03   -1.40383E-01
 8.00000E+02      1.376562744E+03   -1.40078E-01
 8.01000E+02      1.376500244E+03   -3.46380E-02
 8.02000E+02      1.376437744E+03   -4.11994E-02
 8.03000E+02      1.376375244E+03   -7.15648E-02
 8.04000E+02      1.376312744E+03   -5.60006E-02
 8.05000E+02      1.376250244E+03   -1.09407E-01
 8.06000E+02      1.376187622E+03   -4.66926E-02
 8.07000E+02      1.376125244E+03   -2.82292E-02
 8.08000E+02      1.376062744E+03   -7.94995E-02
 8.09000E+02      1.376000244E+03   -1.07271E-01
 8.10000E+02      1.375937744E+03   -4.48615E-02
 8.11000E+02      1.375875244E+03   -8.89601E-02
 8.12000E+02      1.375812744E+03   -8.27039E-02
 8.13000E+02      1.375750244E+03   -7.03441E-02
 8.14000E+02      1.375687744E+03   -8.78920E-02
 8.15000E+02      1.375625244E+03   -6.27146E-02
 8.16000E+02      1.375562744E+03   -5.81369E-02
 8.17000E+02      1.375500244E+03   -7.08019E-02
 8.18000E+02      1.375437744E+03   -7.00389E-02
 8.19000E+02      1.375375244E+03   -6.83604E-02
 8.20000E+02      1.375312744E+03   -4.73030E-02
 8.21000E+02      1.375250244E+03   -7.84314E-02
 8.22000E+02      1.375187744E+03   -6.82078E-02
 8.23000E+02      1.375125244E+03   -6.13413E-02
 8.24000E+02      1.375062744E+03   -1.07424E-01
 8.25000E+02      1.375000244E+03   -8.40772E-02
 8.26000E+02      1.374937744E+03   -1.05135E-01
 8.27000E+02      1.374875244E+03   -7.14122E-02
 8.28000E+02      1.374812744E+03   -7.03441E-02
 8.29000E+02      1.374750244E+03   -9.58267E-02
 8.30000E+02      1.374687744E+03   -1.05745E-01
 8.31000E+02      1.374625244E+03   -9.52163E-02
 8.32000E+02      1.374562744E+03   -6.45457E-02
 8.33000E+02      1.374500244E+03   -8.68238E-02
 8.34000E+02      1.374437744E+03   -9.03334E-02
 8.35000E+02      1.374375244E+03   -5.05074E-02
 8.36000E+02      1.374312744E+03   -4.15045E-02
 8.37000E+02      1.374250244E+03   -6.88182E-02
 8.38000E+02      1.374187744E+03   -1.15511E-01
 8.39000E+02      1.374125244E+03   -1.19783E-01
 8.40000E+02      1.374062744E+03   -1.33974E-01
 8.41000E+02      1.374000244E+03   -8.31617E-02
 8.42000E+02      1.373937744E+03   -1.28328E-01
 8.43000E+02      1.373875244E+03   -1.28023E-01
 8.44000E+02      1.373812744E+03   -1.05287E-01
 8.45000E+02      1.373750244E+03   -1.34890E-01
 8.46000E+02      1.373687744E+03   -1.65408E-01
 8.47000E+02      1.373625244E+03   -1.30617E-01
 8.48000E+02      1.373562744E+03   -1.34279E-01
 8.49000E+02      1.373500244E+03   -1.33516E-01
 8.50000E+02      1.373437744E+03   -1.28328E-01
 8.51000E+02      1.373375244E+03   -1.10781E-01
 8.52000E+02      1.373312744E+03   -1.04067E-01
 8.53000E+02      1.373250244E+03   -9.23171E-02
 8.54000E+02      1.373187744E+03   -1.21614E-01
 8.55000E+02      1.373125244E+03   -8.72816E-02
 8.56000E+02      1.373062744E+03   -7.11070E-02
 8.57000E+02      1.373000244E+03   -6.05783E-02
 8.58000E+02      1.372937622E+03   -8.16358E-02
 8.59000E+02      1.372875244E+03   -5.96628E-02
 8.60000E+02      1.372812744E+03   -4.25727E-02
 8.61000E+02      1.372750244E+03   -4.83711E-02
 8.62000E+02      1.372687744E+03    2.41093E-02
 8.63000E+02      1.372625244E+03   -3.52483E-02
 8.64000E+02      1.372562744E+03   -1.52592E-04
 8.65000E+02      1.372500122E+03    6.94285E-02
 8.66000E+02      1.372437744E+03    3.23491E-02
 8.67000E+02      1.372375244E+03    2.91447E-02
 8.68000E+02      1.372312744E+03   -1.16732E-01
 8.69000E+02      1.372250244E+03   -1.17342E-01
 8.70000E+02      1.372187744E+03    7.35485E-02
 8.71000E+02      1.372125244E+03    3.37224E-02
 8.72000E+02      1.372062744E+03    8.48402E-02
 8.73000E+02      1.372000244E+03    7.18700E-02
 8.74000E+02      1.371937744E+03    5.27962E-02
 8.75000E+02      1.371875244E+03    6.19516E-02
 8.76000E+02      1.371812744E+03    6.48508E-02
 8.77000E+02      1.371750244E+03    8.14832E-02
 8.78000E+02      1.371687744E+03    4.92866E-02
 8.79000E+02      1.371625244E+03    9.15541E-02
 8.80000E+02      1.371562744E+03    7.93469E-02
 8.81000E+02      1.371500244E+03    1.95315E-02
 8.82000E+02      1.371437744E+03    5.26436E-02
 8.83000E+02      1.371375244E+03    5.60006E-02
 8.84000E+02      1.371312744E+03    2.30411E-02
 8.85000E+02      1.371250244E+03    3.73846E-02
 8.86000E+02      1.371187744E+03    3.47906E-02
 8.87000E+02      1.371125244E+03    9.30800E-03
 8.88000E+02      1.371062744E+03    1.00710E-02
 8.89000E+02      1.371000244E+03    3.49432E-02
 8.90000E+02      1.370937744E+03    3.43328E-02
 8.91000E+02      1.370875244E+03    2.27359E-02
 8.92000E+02      1.370812744E+03    4.73030E-03
 8.93000E+02      1.370750244E+03   -4.76082E-02
 8.94000E+02      1.370687744E+03   -7.17174E-03
 8.95000E+02      1.370625244E+03    8.23987E-03
 8.96000E+02      1.370562744E+03   -2.92973E-02
 8.97000E+02      1.370500244E+03   -1.95315E-02
 8.98000E+02      1.370437744E+03    4.39460E-02
 8.99000E+02      1.370375244E+03    4.50141E-02
 9.00000E+02      1.370312744E+03    1.98367E-02
 9.01000E+02      1.370250244E+03   -1.16426E-01
 9.02000E+02      1.370187744E+03   -1.46639E-01
 9.03000E+02      1.370125244E+03    6.10359E-04
 9.04000E+02      1.370062744E+03    3.96734E-03
 9.05000E+02      1.370000244E+03    6.80552E-02
 9.06000E+02      1.369937744E+03    6.86656E-03
 9.07000E+02      1.369875244E+03    8.23987E-03
 9.08000E+02      1.369812744E+03    3.79950E-02
 9.09000E+02      1.369750244E+03   -1.19020E-02
 9.10000E+02      1.369687744E+03    1.52590E-03
 9.11000E+02      1.369625244E+03    1.81582E-02
 9.12000E+02      1.369562744E+03    1.32753E-02
 9.13000E+02      1.369500244E+03    4.57768E-04
 9.14000E+02      1.369437744E+03    3.46380E-02
 9.15000E+02      1.369375244E+03    6.89708E-02
 9.16000E+02      1.369312744E+03    2.70085E-02
 9.17000E+02      1.369250122E+03    4.48615E-02
 9.18000E+02      1.369187744E+03    7.94995E-02
 9.19000E+02      1.369125244E+03    7.64477E-02
 9.20000E+02      1.369062744E+03    8.27039E-02
 9.21000E+02      1.369000244E+03    9.20119E-02
 9.22000E+02      1.368937744E+03    6.66819E-02
 9.23000E+02      1.368875244E+03    2.68559E-02
 9.24000E+02      1.368812622E+03    6.42405E-02
 9.25000E+02      1.368750244E+03    8.60609E-02
 9.26000E+02      1.368687744E+03    8.83497E-02
 9.27000E+02      1.368625244E+03    1.14595E-01
 9.28000E+02      1.368562744E+03    1.14290E-01
 9.29000E+02      1.368500244E+03    1.07424E-01
 9.30000E+02      1.368437744E+03   -2.34989E-02
 9.31000E+02      1.368375122E+03   -5.53902E-02
 9.32000E+02      1.368312744E+03    1.40383E-02
 9.33000E+02      1.368250244E+03    2.30411E-02
 9.34000E+02      1.368187744E+03   -3.35699E-03
 9.35000E+02      1.368125244E+03    2.42618E-02
 9.36000E+02      1.368062744E+03   -2.07523E-02
 9.37000E+02      1.368000244E+03   -7.87366E-02
 9.38000E+02      1.367937744E+03   -7.69055E-02
 9.39000E+02      1.367875244E+03   -3.78424E-02
 9.40000E+02      1.367812744E+03    2.07523E-02
 9.41000E+02      1.367750244E+03   -2.80766E-02
 9.42000E+02      1.367687744E+03   -5.72213E-02
 9.43000E+02      1.367625244E+03   -2.25834E-02
 9.44000E+02      1.367562744E+03   -5.60006E-02
 9.45000E+02      1.367500244E+03   -2.36515E-02
 9.46000E+02      1.367437744E+03   -2.42618E-02
 9.47000E+02      1.367375244E+03    4.11993E-03
 9.48000E+02      1.367312744E+03   -1.37331E-03
 9.49000E+02      1.367250244E+03   -4.88289E-03
 9.50000E+02      1.367187744E+03   -9.15543E-04
 9.51000E+02      1.367125244E+03    1.20546E-02
 9.52000E+02      1.367062744E+03    4.05890E-02
 9.53000E+02      1.367000244E+03    3.66216E-03
 9.54000E+02      1.366937744E+03    4.89815E-02
 9.55000E+02      1.366875244E+03    5.34066E-03
 9.56000E+02      1.366812744E+03    6.42405E-02
 9.57000E+02      1.366750244E+03    9.06386E-02
 9.58000E+02      1.366687744E+03    7.69055E-02
 9.59000E+02      1.366625244E+03    9.26223E-02
 9.60000E+02      1.366562744E+03    3.64691E-02
 9.61000E+02      1.366500244E+03    9.82681E-02
 9.62000E+02      1.366437744E+03    1.04372E-01
 9.63000E+02      1.366375244E+03    5.88998E-02
 9.64000E+02      1.366312744E+03    1.04372E-01
 9.65000E+02      1.366250244E+03    9.67422E-02
 9.66000E+02      1.366187744E+03    8.68238E-02
 9.67000E+02      1.366125244E+03    1.01472E-01
 9.68000E+02      1.366062744E+03    1.24666E-01
 9.69000E+02      1.366000244E+03    1.12306E-01
 9.70000E+02      1.365937744E+03    1.16579E-01
 9.71000E+02      1.365875244E+03    1.05745E-01
 9.72000E+02      1.365812744E+03    3.60113E-02
 9.73000E+02      1.365750244E+03    5.92050E-02
 9.74000E+02      1.365687744E+03    7.49218E-02
 9.75000E+02      1.365625244E+03    7.98047E-02
 9.76000E+02      1.365562622E+03    5.87472E-02
 9.77000E+02      1.365500244E+03    1.28176E-02
 9.78000E+02      1.365437744E+03    5.14229E-02
 9.79000E+02      1.365375244E+03    9.35378E-02
 9.80000E+02      1.365312744E+03    6.94285E-02
 9.81000E+02      1.365250244E+03    7.03441E-02
 9.82000E+02      1.365187744E+03    7.87366E-02
 9.83000E+02      1.365125122E+03   -2.38041E-02
 9.84000E+02      1.365062744E+03    9.10964E-02
 9.85000E+02      1.365000244E+03    6.95811E-02
