HIPASS public data release - v1.2 May 13, 2000 (south) 
Parkes ZOA public data release - v1.0 Oct 11, 2002 
HIPASS public data release - v1.0 Oct 14, 2004 (north) 
(untrimmed, luthered cubes)

This HI data is provided under the auspices of the Multibeam Survey
Working Group.  Users of this facility are requested to acknowledge
the ATNF in any publications as follows:

 "The Parkes telescope is part of the Australia Telescope which is
 funded by the Commonwealth of Australia for operation as a National
 Facility managed by CSIRO"

and to cite an appropriate HIPASS observations and data reduction
paper such as Barnes et al. (2001, MNRAS, 322, 486). Other HIPASS 
papers are listed here:

  http://www.atnf.csiro.au/research/multibeam/papers/papers.html

Where possible, authors are requested to include one of the terms
`ATNF', or `Parkes Telescope', in the ABSTRACT of their papers. This
is to facilitate electronic searches for publications that include
ATNF data.

Please inform Julie Tesoriero (Julie.Tesoriero@csiro.au) of 
any publications which include ATNF data. 

The data contained herein were processed in aips++. The www/cgi
scripts are based on miriad and perl.

#File: /var/www/vhosts/www.atnf.csiro.au/htdocs/research/multibeam/release/MULTI_3_HIDE/PUBLIC/H129_abcde_luther.FELO.imbin.vrd
#Robust polynomial order: none
#Spectral  axis = frequency
#Intensity axis = Jy/b
# HIPASS public data release - v1.2 May 13 2000 (south)
#  Channel        Spectral axis      Intensity
 4.81000E+02      1.396500244E+03   -4.67238E-02
 4.82000E+02      1.396437744E+03   -3.86364E-02
 4.83000E+02      1.396375244E+03    8.81986E-03
 4.84000E+02      1.396312744E+03   -1.37638E-02
 4.85000E+02      1.396250244E+03   -2.93283E-02
 4.86000E+02      1.396187744E+03    3.63171E-03
 4.87000E+02      1.396125244E+03   -8.11791E-03
 4.88000E+02      1.396062744E+03   -3.29905E-02
 4.89000E+02      1.396000244E+03   -1.31535E-02
 4.90000E+02      1.395937744E+03   -2.62458E-03
 4.91000E+02      1.395875244E+03   -2.59712E-02
 4.92000E+02      1.395812744E+03   -3.17698E-02
 4.93000E+02      1.395750244E+03   -3.55846E-02
 4.94000E+02      1.395687744E+03   -2.84127E-02
 4.95000E+02      1.395625244E+03   -4.76394E-02
 4.96000E+02      1.395562744E+03   -1.19327E-02
 4.97000E+02      1.395500244E+03   -2.90231E-02
 4.98000E+02      1.395437744E+03   -2.53609E-02
 4.99000E+02      1.395375244E+03   -8.05994E-02
 5.00000E+02      1.395312744E+03   -7.51060E-02
 5.01000E+02      1.395250244E+03   -5.58794E-02
 5.02000E+02      1.395187744E+03   -5.64898E-02
 5.03000E+02      1.395125244E+03   -6.91549E-02
 5.04000E+02      1.395062744E+03   -6.61031E-02
 5.05000E+02      1.395000244E+03   -1.12033E-01
 5.06000E+02      1.394937744E+03   -8.91446E-02
 5.07000E+02      1.394875244E+03   -8.38038E-02
 5.08000E+02      1.394812744E+03   -9.17386E-02
 5.09000E+02      1.394750244E+03   -1.01657E-01
 5.10000E+02      1.394687744E+03   -5.40483E-02
 5.11000E+02      1.394625244E+03   -5.63372E-02
 5.12000E+02      1.394562744E+03   -8.62453E-02
 5.13000E+02      1.394500244E+03   -6.80868E-02
 5.14000E+02      1.394437744E+03   -7.78527E-02
 5.15000E+02      1.394375244E+03   -9.31120E-02
 5.16000E+02      1.394312744E+03   -1.03183E-01
 5.17000E+02      1.394250244E+03   -1.11881E-01
 5.18000E+02      1.394187744E+03   -1.06540E-01
 5.19000E+02      1.394125244E+03   -1.23020E-01
 5.20000E+02      1.394062744E+03   -1.10965E-01
 5.21000E+02      1.394000244E+03   -1.24088E-01
 5.22000E+02      1.393937744E+03   -1.25309E-01
 5.23000E+02      1.393875244E+03   -6.67135E-02
 5.24000E+02      1.393812744E+03   -1.38432E-01
 5.25000E+02      1.393750244E+03   -1.07303E-01
 5.26000E+02      1.393687744E+03   -1.16916E-01
 5.27000E+02      1.393625244E+03   -1.41331E-01
 5.28000E+02      1.393562744E+03   -1.24088E-01
 5.29000E+02      1.393500244E+03   -1.22562E-01
 5.30000E+02      1.393437744E+03   -1.18442E-01
 5.31000E+02      1.393375244E+03   -1.28208E-01
 5.32000E+02      1.393312744E+03   -1.49419E-01
 5.33000E+02      1.393250244E+03   -1.25004E-01
 5.34000E+02      1.393187744E+03   -1.20731E-01
 5.35000E+02      1.393125244E+03   -1.29429E-01
 5.36000E+02      1.393062744E+03   -1.23936E-01
 5.37000E+02      1.393000244E+03   -1.00436E-01
 5.38000E+02      1.392937744E+03   -7.55638E-02
 5.39000E+02      1.392875244E+03   -1.16153E-01
 5.40000E+02      1.392812744E+03   -1.37364E-01
 5.41000E+02      1.392750244E+03   -1.08676E-01
 5.42000E+02      1.392687744E+03   -9.92157E-02
 5.43000E+02      1.392625244E+03   -9.90631E-02
 5.44000E+02      1.392562744E+03   -1.34312E-01
 5.45000E+02      1.392500244E+03   -1.07913E-01
 5.46000E+02      1.392437744E+03   -8.99075E-02
 5.47000E+02      1.392375244E+03   -1.18137E-01
 5.48000E+02      1.392312744E+03   -5.77105E-02
 5.49000E+02      1.392250244E+03   -2.35298E-02
 5.50000E+02      1.392187744E+03   -3.40586E-02
 5.51000E+02      1.392125244E+03   -4.24512E-02
 5.52000E+02      1.392062744E+03   -5.96942E-02
 5.53000E+02      1.392000244E+03   -6.30512E-02
 5.54000E+02      1.391937744E+03   -1.25462E-01
 5.55000E+02      1.391875244E+03   -7.48009E-02
 5.56000E+02      1.391812622E+03    2.56357E-03
 5.57000E+02      1.391750244E+03   -2.93283E-02
 5.58000E+02      1.391687744E+03   -4.27564E-02
 5.59000E+02      1.391625244E+03   -6.44246E-02
 5.60000E+02      1.391562744E+03   -5.64898E-02
 5.61000E+02      1.391500244E+03   -4.68764E-02
 5.62000E+02      1.391437744E+03   -2.50557E-02
 5.63000E+02      1.391375244E+03   -1.95624E-02
 5.64000E+02      1.391312744E+03   -5.28275E-02
 5.65000E+02      1.391250244E+03   -3.42112E-02
 5.66000E+02      1.391187744E+03   -8.45668E-02
 5.67000E+02      1.391125244E+03   -8.60927E-02
 5.68000E+02      1.391062744E+03   -3.10068E-02
 5.69000E+02      1.391000244E+03   -6.94601E-02
 5.70000E+02      1.390937744E+03   -4.94705E-02
 5.71000E+02      1.390875244E+03   -3.90942E-02
 5.72000E+02      1.390812744E+03   -6.97653E-02
 5.73000E+02      1.390750244E+03   -9.33865E-03
 5.74000E+02      1.390687744E+03   -2.70394E-02
 5.75000E+02      1.390625244E+03    1.06510E-02
 5.76000E+02      1.390562744E+03   -2.79549E-02
 5.77000E+02      1.390500244E+03   -2.92977E-03
 5.78000E+02      1.390437744E+03    1.58391E-02
 5.79000E+02      1.390375244E+03   -5.32853E-02
 5.80000E+02      1.390312744E+03    3.82702E-02
 5.81000E+02      1.390250244E+03    1.04984E-02
 5.82000E+02      1.390187744E+03   -2.47505E-02
 5.83000E+02      1.390125244E+03   -1.42216E-02
 5.84000E+02      1.390062744E+03   -4.76394E-02
 5.85000E+02      1.390000244E+03   -4.13831E-02
 5.86000E+02      1.389937744E+03   -4.87075E-02
 5.87000E+02      1.389875244E+03   -6.74764E-02
 5.88000E+02      1.389812744E+03   -4.61135E-02
 5.89000E+02      1.389750244E+03   -1.94098E-02
 5.90000E+02      1.389687744E+03   -2.62458E-03
 5.91000E+02      1.389625244E+03   -1.97149E-02
 5.92000E+02      1.389562744E+03   -9.46063E-04
 5.93000E+02      1.389500244E+03   -1.28483E-02
 5.94000E+02      1.389437744E+03   -7.96532E-03
 5.95000E+02      1.389375244E+03   -8.72828E-03
 5.96000E+02      1.389312744E+03   -4.76088E-03
 5.97000E+02      1.389250244E+03   -4.18409E-02
 5.98000E+02      1.389187744E+03   -3.97046E-02
 5.99000E+02      1.389125244E+03   -2.81075E-02
 6.00000E+02      1.389062744E+03    7.59912E-03
 6.01000E+02      1.389000244E+03   -9.02127E-02
 6.02000E+02      1.388937744E+03   -1.03183E-01
 6.03000E+02      1.388875244E+03   -9.87579E-02
 6.04000E+02      1.388812744E+03   -7.51060E-02
 6.05000E+02      1.388750244E+03   -5.92364E-02
 6.06000E+02      1.388687744E+03   -4.00098E-02
 6.07000E+02      1.388625244E+03   -5.26749E-02
 6.08000E+02      1.388562744E+03   -6.71712E-02
 6.09000E+02      1.388500244E+03   -8.42616E-02
 6.10000E+02      1.388437744E+03   -1.01199E-01
 6.11000E+02      1.388375244E+03   -8.67031E-02
 6.12000E+02      1.388312744E+03   -8.57875E-02
 6.13000E+02      1.388250244E+03   -1.19205E-01
 6.14000E+02      1.388187744E+03   -8.60927E-02
 6.15000E+02      1.388125122E+03   -7.57164E-02
 6.16000E+02      1.388062744E+03   -1.05625E-01
 6.17000E+02      1.388000244E+03   -1.10660E-01
 6.18000E+02      1.387937744E+03   -1.12949E-01
 6.19000E+02      1.387875244E+03   -1.07456E-01
 6.20000E+02      1.387812744E+03   -8.47194E-02
 6.21000E+02      1.387750244E+03   -7.90734E-02
 6.22000E+02      1.387687744E+03   -5.40483E-02
 6.23000E+02      1.387625244E+03   -4.10779E-02
 6.24000E+02      1.387562744E+03   -7.64794E-02
 6.25000E+02      1.387500244E+03   -6.16779E-02
 6.26000E+02      1.387437744E+03   -6.28986E-02
 6.27000E+02      1.387375244E+03   -4.65712E-02
 6.28000E+02      1.387312744E+03   -3.86364E-02
 6.29000E+02      1.387250244E+03   -5.17594E-02
 6.30000E+02      1.387187744E+03   -6.64083E-02
 6.31000E+02      1.387125244E+03   -4.50453E-02
 6.32000E+02      1.387062744E+03   -4.22986E-02
 6.33000E+02      1.387000244E+03   -4.70290E-02
 6.34000E+02      1.386937744E+03    1.33976E-02
 6.35000E+02      1.386875244E+03   -4.47401E-02
 6.36000E+02      1.386812744E+03   -5.67643E-03
 6.37000E+02      1.386750244E+03   -4.10779E-02
 6.38000E+02      1.386687744E+03    1.03764E-03
 6.39000E+02      1.386625244E+03   -6.28680E-03
 6.40000E+02      1.386562744E+03   -8.72828E-03
 6.41000E+02      1.386500244E+03    2.28584E-02
 6.42000E+02      1.386437744E+03   -1.78838E-02
 6.43000E+02      1.386375244E+03    2.89621E-02
 6.44000E+02      1.386312744E+03    4.43739E-02
 6.45000E+02      1.386250244E+03    5.18510E-02
 6.46000E+02      1.386187744E+03    6.07319E-03
 6.47000E+02      1.386125244E+03    2.24006E-02
 6.48000E+02      1.386062744E+03    1.12278E-01
 6.49000E+02      1.386000244E+03    2.69784E-02
 6.50000E+02      1.385937744E+03   -2.64290E-02
 6.51000E+02      1.385875244E+03    8.66421E-02
 6.52000E+02      1.385812744E+03    8.29798E-02
 6.53000E+02      1.385750244E+03    5.07828E-02
 6.54000E+02      1.385687744E+03    1.06174E-01
 6.55000E+02      1.385625244E+03    5.53606E-02
 6.56000E+02      1.385562744E+03    3.12510E-02
 6.57000E+02      1.385500244E+03    4.75784E-02
 6.58000E+02      1.385437744E+03    1.58391E-02
 6.59000E+02      1.385375244E+03    5.30717E-02
 6.60000E+02      1.385312744E+03    2.71310E-02
 6.61000E+02      1.385250244E+03    4.36110E-02
 6.62000E+02      1.385187744E+03    3.79650E-02
 6.63000E+02      1.385125244E+03    3.32347E-02
 6.64000E+02      1.385062744E+03    3.41502E-02
 6.65000E+02      1.385000244E+03    3.53710E-02
 6.66000E+02      1.384937744E+03    4.57473E-02
 6.67000E+02      1.384875244E+03    2.95724E-02
 6.68000E+02      1.384812744E+03    7.47398E-02
 6.69000E+02      1.384750244E+03    7.06199E-02
 6.70000E+02      1.384687744E+03    3.01828E-02
 6.71000E+02      1.384625244E+03    6.49739E-02
 6.72000E+02      1.384562744E+03    6.55843E-02
 6.73000E+02      1.384500244E+03   -3.69273E-03
 6.74000E+02      1.384437744E+03    3.01828E-02
 6.75000E+02      1.384375244E+03    5.06302E-02
 6.76000E+02      1.384312744E+03    3.10984E-02
 6.77000E+02      1.384250244E+03    1.88910E-02
 6.78000E+02      1.384187744E+03    2.89621E-02
 6.79000E+02      1.384125244E+03    1.32450E-02
 6.80000E+02      1.384062744E+03    2.48421E-02
 6.81000E+02      1.384000122E+03    1.38554E-02
 6.82000E+02      1.383937744E+03    4.13221E-02
 6.83000E+02      1.383875244E+03    9.21354E-02
 6.84000E+02      1.383812744E+03   -4.60828E-03
 6.85000E+02      1.383750244E+03   -1.49846E-02
 6.86000E+02      1.383687744E+03    2.27058E-02
 6.87000E+02      1.383625244E+03   -6.80868E-02
 6.88000E+02      1.383562744E+03    2.60628E-02
 6.89000E+02      1.383500244E+03    5.50554E-02
 6.90000E+02      1.383437744E+03   -9.49125E-03
 6.91000E+02      1.383375244E+03    7.90431E-03
 6.92000E+02      1.383312744E+03    7.84021E-02
 6.93000E+02      1.383250244E+03    2.60628E-02
 6.94000E+02      1.383187744E+03    1.88910E-02
 6.95000E+02      1.383125244E+03    1.38554E-02
 6.96000E+02      1.383062744E+03    3.84228E-02
 6.97000E+02      1.383000244E+03    2.36213E-02
 6.98000E+02      1.382937744E+03    3.32653E-03
 6.99000E+02      1.382875244E+03    2.57576E-02
 7.00000E+02      1.382812744E+03    2.02643E-02
 7.01000E+02      1.382750244E+03    3.50658E-02
 7.02000E+02      1.382687744E+03    2.39265E-02
 7.03000E+02      1.382625244E+03    3.43028E-02
 7.04000E+02      1.382562744E+03    5.59710E-02
 7.05000E+02      1.382500244E+03    6.34480E-02
 7.06000E+02      1.382437744E+03    6.25324E-02
 7.07000E+02      1.382375244E+03    6.77206E-02
 7.08000E+02      1.382312744E+03    7.12302E-02
 7.09000E+02      1.382250244E+03    5.65813E-02
 7.10000E+02      1.382187744E+03    9.39665E-02
 7.11000E+02      1.382125244E+03    8.78628E-02
 7.12000E+02      1.382062744E+03    9.56450E-02
 7.13000E+02      1.382000244E+03    8.92361E-02
 7.14000E+02      1.381937744E+03    8.90835E-02
 7.15000E+02      1.381875244E+03    1.30589E-01
 7.16000E+02      1.381812744E+03    1.34709E-01
 7.17000E+02      1.381750244E+03    1.21433E-01
 7.18000E+02      1.381687744E+03    1.13498E-01
 7.19000E+02      1.381625244E+03    9.13724E-02
 7.20000E+02      1.381562744E+03    9.85443E-02
 7.21000E+02      1.381500244E+03    9.74761E-02
 7.22000E+02      1.381437744E+03    1.07547E-01
 7.23000E+02      1.381375244E+03    1.78961E-01
 7.24000E+02      1.381312744E+03    1.52409E-01
 7.25000E+02      1.381250244E+03    1.94678E-01
 7.26000E+02      1.381187744E+03    1.76977E-01
 7.27000E+02      1.381125244E+03    1.94983E-01
 7.28000E+02      1.381062744E+03    1.88116E-01
 7.29000E+02      1.381000244E+03    1.90252E-01
 7.30000E+02      1.380937744E+03    2.38319E-01
 7.31000E+02      1.380875244E+03    1.74535E-01
 7.32000E+02      1.380812744E+03    1.78503E-01
 7.33000E+02      1.380750244E+03    2.30995E-01
 7.34000E+02      1.380687744E+03    2.12531E-01
 7.35000E+02      1.380625244E+03    1.74535E-01
 7.36000E+02      1.380562744E+03    1.43712E-01
 7.37000E+02      1.380500244E+03    2.14057E-01
 7.38000E+02      1.380437744E+03    2.44881E-01
 7.39000E+02      1.380375244E+03    1.50121E-01
 7.40000E+02      1.380312622E+03    1.56224E-01
 7.41000E+02      1.380250244E+03    1.87506E-01
 7.42000E+02      1.380187744E+03    1.88879E-01
 7.43000E+02      1.380125244E+03    1.17008E-01
 7.44000E+02      1.380062744E+03    1.23875E-01
 7.45000E+02      1.380000244E+03    1.65532E-01
 7.46000E+02      1.379937744E+03    1.53935E-01
 7.47000E+02      1.379875244E+03    1.60344E-01
 7.48000E+02      1.379812744E+03    1.79113E-01
 7.49000E+02      1.379750244E+03    2.00934E-01
 7.50000E+02      1.379687744E+03    1.72094E-01
 7.51000E+02      1.379625244E+03    1.11820E-01
 7.52000E+02      1.379562744E+03    1.46001E-01
 7.53000E+02      1.379500244E+03    1.00986E-01
 7.54000E+02      1.379437744E+03    9.64080E-02
 7.55000E+02      1.379375244E+03    1.09378E-01
 7.56000E+02      1.379312744E+03    1.24485E-01
 7.57000E+02      1.379250244E+03    6.89413E-02
 7.58000E+02      1.379187744E+03    7.97754E-02
 7.59000E+02      1.379125244E+03    5.91754E-02
 7.60000E+02      1.379062744E+03    5.97858E-02
 7.61000E+02      1.379000244E+03    7.27561E-02
 7.62000E+02      1.378937744E+03    8.54213E-02
 7.63000E+02      1.378875244E+03    7.26035E-02
 7.64000E+02      1.378812744E+03    9.88495E-02
 7.65000E+02      1.378750244E+03    1.34098E-01
 7.66000E+02      1.378687744E+03    1.42644E-01
 7.67000E+02      1.378625244E+03    1.68279E-01
 7.68000E+02      1.378562744E+03    1.35166E-01
 7.69000E+02      1.378500244E+03    1.37303E-01
 7.70000E+02      1.378437744E+03    1.50578E-01
 7.71000E+02      1.378375244E+03    1.54241E-01
 7.72000E+02      1.378312744E+03    1.31046E-01
 7.73000E+02      1.378250244E+03    1.23569E-01
 7.74000E+02      1.378187744E+03    1.59581E-01
 7.75000E+02      1.378125244E+03    1.50121E-01
 7.76000E+02      1.378062744E+03    1.49663E-01
 7.77000E+02      1.378000244E+03    1.40660E-01
 7.78000E+02      1.377937744E+03    1.19755E-01
 7.79000E+02      1.377875244E+03    7.51976E-02
 7.80000E+02      1.377812744E+03    1.44169E-01
 7.81000E+02      1.377750244E+03    1.46001E-01
 7.82000E+02      1.377687744E+03    1.39897E-01
 7.83000E+02      1.377625244E+03    2.42439E-01
 7.84000E+02      1.377562744E+03    2.32826E-01
 7.85000E+02      1.377500244E+03    3.24076E-01
 7.86000E+02      1.377437744E+03    2.42134E-01
 7.87000E+02      1.377375244E+03    2.48238E-01
 7.88000E+02      1.377312744E+03    3.23618E-01
 7.89000E+02      1.377250244E+03    3.00729E-01
 7.90000E+02      1.377187744E+03    2.21992E-01
 7.91000E+02      1.377125244E+03    3.23008E-01
 7.92000E+02      1.377062744E+03    1.92694E-01
 7.93000E+02      1.377000244E+03    1.88269E-01
 7.94000E+02      1.376937744E+03    1.75451E-01
 7.95000E+02      1.376875244E+03    5.06302E-02
 7.96000E+02      1.376812744E+03    1.09226E-01
 7.97000E+02      1.376750244E+03    1.46764E-01
 7.98000E+02      1.376687744E+03    1.36692E-01
 7.99000E+02      1.376625122E+03    1.34404E-01
 8.00000E+02      1.376562744E+03    1.47832E-01
 8.01000E+02      1.376500244E+03    1.48442E-01
 8.02000E+02      1.376437744E+03    1.48595E-01
 8.03000E+02      1.376375244E+03    1.72246E-01
 8.04000E+02      1.376312744E+03    1.88574E-01
 8.05000E+02      1.376250244E+03    1.17161E-01
 8.06000E+02      1.376187622E+03    1.22044E-01
 8.07000E+02      1.376125244E+03    1.59886E-01
 8.08000E+02      1.376062744E+03    1.73925E-01
 8.09000E+02      1.376000244E+03    1.65227E-01
 8.10000E+02      1.375937744E+03    1.40049E-01
 8.11000E+02      1.375875244E+03    1.52104E-01
 8.12000E+02      1.375812744E+03    1.45238E-01
 8.13000E+02      1.375750244E+03    1.04038E-01
 8.14000E+02      1.375687744E+03    1.45848E-01
 8.15000E+02      1.375625244E+03    1.60497E-01
 8.16000E+02      1.375562744E+03    1.15482E-01
 8.17000E+02      1.375500244E+03    1.35929E-01
 8.18000E+02      1.375437744E+03    1.56377E-01
 8.19000E+02      1.375375244E+03    1.32420E-01
 8.20000E+02      1.375312744E+03    1.26164E-01
 8.21000E+02      1.375250244E+03    1.32420E-01
 8.22000E+02      1.375187744E+03    9.33561E-02
 8.23000E+02      1.375125244E+03    1.13346E-01
 8.24000E+02      1.375062744E+03    1.03275E-01
 8.25000E+02      1.375000244E+03    1.31809E-01
 8.26000E+02      1.374937744E+03    1.48747E-01
 8.27000E+02      1.374875244E+03    1.61718E-01
 8.28000E+02      1.374812744E+03    1.68432E-01
 8.29000E+02      1.374750244E+03    1.51494E-01
 8.30000E+02      1.374687744E+03    1.06326E-01
 8.31000E+02      1.374625244E+03    1.62938E-01
 8.32000E+02      1.374562744E+03    1.55461E-01
 8.33000E+02      1.374500244E+03    1.15635E-01
 8.34000E+02      1.374437744E+03    1.62633E-01
 8.35000E+02      1.374375244E+03    1.41881E-01
 8.36000E+02      1.374312744E+03    1.05869E-01
 8.37000E+02      1.374250244E+03    1.12278E-01
 8.38000E+02      1.374187744E+03    1.19144E-01
 8.39000E+02      1.374125244E+03    1.10904E-01
 8.40000E+02      1.374062744E+03    1.21891E-01
 8.41000E+02      1.374000244E+03    7.96228E-02
 8.42000E+02      1.373937744E+03    5.03250E-02
 8.43000E+02      1.373875244E+03    7.59606E-02
 8.44000E+02      1.373812744E+03    9.24406E-02
 8.45000E+02      1.373750244E+03    8.75576E-02
 8.46000E+02      1.373687744E+03    8.43532E-02
 8.47000E+02      1.373625244E+03    1.01138E-01
 8.48000E+02      1.373562744E+03    1.02054E-01
 8.49000E+02      1.373500244E+03    1.13041E-01
 8.50000E+02      1.373437744E+03    1.44475E-01
 8.51000E+02      1.373375244E+03    2.01544E-01
 8.52000E+02      1.373312744E+03    1.37913E-01
 8.53000E+02      1.373250244E+03    1.47069E-01
 8.54000E+02      1.373187744E+03    1.41575E-01
 8.55000E+02      1.373125244E+03    1.44627E-01
 8.56000E+02      1.373062744E+03    1.54698E-01
 8.57000E+02      1.373000244E+03    1.23264E-01
 8.58000E+02      1.372937622E+03    1.51799E-01
 8.59000E+02      1.372875244E+03    1.60039E-01
 8.60000E+02      1.372812744E+03    8.92361E-02
 8.61000E+02      1.372750244E+03    8.38954E-02
 8.62000E+02      1.372687744E+03    9.03043E-02
 8.63000E+02      1.372625244E+03    8.77102E-02
 8.64000E+02      1.372562744E+03    6.54317E-02
 8.65000E+02      1.372500122E+03    7.79443E-02
 8.66000E+02      1.372437744E+03    9.88495E-02
 8.67000E+02      1.372375244E+03    9.88495E-02
 8.68000E+02      1.372312744E+03    9.90021E-02
 8.69000E+02      1.372250244E+03    6.49739E-02
 8.70000E+02      1.372187744E+03    8.58791E-02
 8.71000E+02      1.372125244E+03    8.29798E-02
 8.72000E+02      1.372062744E+03    4.74258E-02
 8.73000E+02      1.372000244E+03    2.46895E-02
 8.74000E+02      1.371937744E+03    5.94806E-02
 8.75000E+02      1.371875244E+03    2.42317E-02
 8.76000E+02      1.371812744E+03    3.70495E-02
 8.77000E+02      1.371750244E+03    4.91043E-02
 8.78000E+02      1.371687744E+03    3.68969E-02
 8.79000E+02      1.371625244E+03   -1.86162E-03
 8.80000E+02      1.371562744E+03    6.02435E-02
 8.81000E+02      1.371500244E+03    4.25428E-02
 8.82000E+02      1.371437744E+03   -6.21357E-02
 8.83000E+02      1.371375244E+03   -1.10172E-02
 8.84000E+02      1.371312744E+03    5.70391E-02
 8.85000E+02      1.371250244E+03   -1.86162E-03
 8.86000E+02      1.371187744E+03   -6.40878E-04
 8.87000E+02      1.371125244E+03    3.58287E-02
 8.88000E+02      1.371062744E+03    5.87176E-02
 8.89000E+02      1.371000244E+03    1.40080E-02
 8.90000E+02      1.370937744E+03   -2.21564E-02
 8.91000E+02      1.370875244E+03   -1.09866E-03
 8.92000E+02      1.370812744E+03   -6.40878E-04
 8.93000E+02      1.370750244E+03    2.40791E-02
 8.94000E+02      1.370687744E+03    2.39265E-02
 8.95000E+02      1.370625244E+03   -2.12409E-02
 8.96000E+02      1.370562744E+03   -9.03347E-03
 8.97000E+02      1.370500244E+03    4.27270E-04
 8.98000E+02      1.370437744E+03   -2.04779E-02
 8.99000E+02      1.370375244E+03    9.88801E-03
 9.00000E+02      1.370312744E+03   -2.62458E-03
 9.01000E+02      1.370250244E+03    9.77813E-02
 9.02000E+02      1.370187744E+03    9.76287E-02
 9.03000E+02      1.370125244E+03   -5.29801E-02
 9.04000E+02      1.370062744E+03    1.18686E-01
 9.05000E+02      1.370000244E+03    4.25428E-02
 9.06000E+02      1.369937744E+03    4.07117E-02
 9.07000E+02      1.369875244E+03    7.99280E-02
 9.08000E+02      1.369812744E+03    7.24510E-02
 9.09000E+02      1.369750244E+03    9.70184E-02
 9.10000E+02      1.369687744E+03    7.50450E-02
 9.11000E+02      1.369625244E+03    3.29295E-02
 9.12000E+02      1.369562744E+03    7.74865E-02
 9.13000E+02      1.369500244E+03    6.40584E-02
 9.14000E+02      1.369437744E+03    4.39161E-02
 9.15000E+02      1.369375244E+03    6.98875E-03
 9.16000E+02      1.369312744E+03   -2.09357E-02
 9.17000E+02      1.369250122E+03    1.37028E-02
 9.18000E+02      1.369187744E+03   -8.41090E-02
 9.19000E+02      1.369125244E+03   -5.49638E-02
 9.20000E+02      1.369062744E+03   -9.84527E-02
 9.21000E+02      1.369000244E+03   -7.54112E-02
 9.22000E+02      1.368937744E+03   -1.16306E-01
 9.23000E+02      1.368875244E+03   -1.24088E-01
 9.24000E+02      1.368812622E+03   -1.26835E-01
 9.25000E+02      1.368750244E+03   -1.36906E-01
 9.26000E+02      1.368687744E+03   -1.13102E-01
 9.27000E+02      1.368625244E+03   -1.08676E-01
 9.28000E+02      1.368562744E+03   -8.25831E-02
 9.29000E+02      1.368500244E+03   -1.66204E-01
 9.30000E+02      1.368437744E+03   -1.65593E-01
 9.31000E+02      1.368375122E+03   -8.83816E-02
 9.32000E+02      1.368312744E+03   -8.41090E-02
 9.33000E+02      1.368250244E+03   -1.03488E-01
 9.34000E+02      1.368187744E+03   -4.19935E-02
 9.35000E+02      1.368125244E+03   -1.89093E-01
 9.36000E+02      1.368062744E+03   -1.21952E-01
 9.37000E+02      1.368000244E+03   -4.19935E-02
 9.38000E+02      1.367937744E+03   -1.00589E-01
 9.39000E+02      1.367875244E+03   -1.91046E-02
 9.40000E+02      1.367812744E+03   -2.76498E-02
 9.41000E+02      1.367750244E+03   -6.19831E-02
 9.42000E+02      1.367687744E+03   -4.15051E-03
 9.43000E+02      1.367625244E+03   -6.45772E-02
 9.44000E+02      1.367562744E+03    2.16376E-02
 9.45000E+02      1.367500244E+03   -4.76088E-03
 9.46000E+02      1.367437744E+03    3.17087E-02
 9.47000E+02      1.367375244E+03    1.59917E-02
 9.48000E+02      1.367312744E+03   -1.66631E-02
 9.49000E+02      1.367250244E+03   -1.83416E-02
 9.50000E+02      1.367187744E+03    1.95320E-03
 9.51000E+02      1.367125244E+03    2.17902E-02
 9.52000E+02      1.367062744E+03   -2.64290E-02
 9.53000E+02      1.367000244E+03    3.47912E-03
 9.54000E+02      1.366937744E+03    4.24208E-03
 9.55000E+02      1.366875244E+03   -1.60527E-02
 9.56000E+02      1.366812744E+03   -8.42310E-03
 9.57000E+02      1.366750244E+03   -3.13120E-02
 9.58000E+02      1.366687744E+03   -4.26038E-02
 9.59000E+02      1.366625244E+03   -6.16779E-02
 9.60000E+02      1.366562744E+03   -8.41090E-02
 9.61000E+02      1.366500244E+03   -5.40483E-02
 9.62000E+02      1.366437744E+03   -5.28275E-02
 9.63000E+02      1.366375244E+03   -6.71712E-02
 9.64000E+02      1.366312744E+03   -7.60216E-02
 9.65000E+02      1.366250244E+03   -7.02231E-02
 9.66000E+02      1.366187744E+03   -7.03757E-02
 9.67000E+02      1.366125244E+03   -1.01199E-01
 9.68000E+02      1.366062744E+03   -1.54149E-01
 9.69000E+02      1.366000244E+03   -1.52928E-01
 9.70000E+02      1.365937744E+03   -1.32633E-01
 9.71000E+02      1.365875244E+03   -1.45146E-01
 9.72000E+02      1.365812744E+03   -1.46825E-01
 9.73000E+02      1.365750244E+03   -1.44383E-01
 9.74000E+02      1.365687744E+03   -1.49876E-01
 9.75000E+02      1.365625244E+03   -1.37974E-01
 9.76000E+02      1.365562622E+03   -1.49266E-01
 9.77000E+02      1.365500244E+03   -1.48198E-01
 9.78000E+02      1.365437744E+03   -1.84667E-01
 9.79000E+02      1.365375244E+03   -1.61321E-01
 9.80000E+02      1.365312744E+03   -1.61779E-01
 9.81000E+02      1.365250244E+03   -1.82379E-01
 9.82000E+02      1.365187744E+03   -1.72460E-01
 9.83000E+02      1.365125122E+03   -1.92755E-01
 9.84000E+02      1.365062744E+03   -1.64830E-01
 9.85000E+02      1.365000244E+03   -1.56896E-01
